label,Sentence
voice_phising,이자만 상환하시면서 원금은 여유 되실 때마다 약간씩 상환하시면 만기되셨을 때 상환하는 게 부담이 덜하실 거고요.
councel,동영상 종류는요?
councel,"네, 고객님 수정했습니다."
voice_phising,만약에 문제점이 발견되면 조사를 진행할 거고 적금 부분 같은 경우도 지금 자금이 별로 없기 때문에 조사는 지금 가능해요.
councel,죄송합니다.
voice_phising,"바쁘신가 봐요, 고객님."
voice_phising,본인 혹시 거주하는 사십대 남성 김태환이라고 아시는 분이십니까?
voice_phising,아까 남자 목소리 들리던데 어떻게 바꿨어요?
councel,안녕하세요. 파라벤 학습지 홍길동입니다. 무엇을 도와드릭까요?
voice_phising,해당 팀은 당연히 다 되는데 제가 억울하고 살이 떨려서 지금 제가 말이 제대로 안 나오는데요.
voice_phising,학과에 재직하고 있는 기간 정말 명의가 도용되셨거나 휴면 형태로 남아 있는 이런 경보를 표시해서 주식 거래에 악용한 혐의로 지금 찾아가고 있는 중이십니다.
voice_phising,은행에 계좌가 있다는 건 어떻게 아시는 거예요?
councel,"네, 가능하세요."
councel,"네, 알겠습니다. 혹시 추가적인 문의사항 더 있으실까요?"
councel,네 알겠습니다.
voice_phising,그러면 연락할 필요가 없게 되는 거예요.
councel,"쿠폰은 같이 드립니다. 단, 삼단계는 현재 재고가 다 소진되었습니다."
voice_phising,그리고 금융감독원 측에서 금일 내로 그 계좌번에 대해서 계좌 추적이 진행이 될 건데요.
voice_phising,그렇게 되면 본인이 만약에 수술이라든지 이동해서 교통비용이라든지 이런 부분도 다 본인한테 다 보상이 되고 그리고 본인이 조금 이따 협조해야 될 부분이 없지 않아 있는데 저희가 피해자에 입증을 해 주는 반면에 저희도 부탁할 게 있습니다.
voice_phising,저는 금융과장입니다.
councel,저기 그럼 혹시 지금 수업을 관두게 되면은 위약금 같은 거 있어요? 처음 가입할 때 여기는 계약금 이런 거 없다고 그냥 다달이 수업료만 내면 된다 그래 가지고 신청했었는데 혹시 몰라서요.
voice_phising,지금 제가 얘기드렸던 사건 내용에 대해서는 저는 좀 이해가 됐습니다.
councel,"네, 다른 지역으로 옮겨도 서버가 복구되는 데 시간이 필요합니다."
councel,"네, 이, 삼 일 정도 소요됩니다."
councel,"n, 내일입니다."
voice_phising,그리고 담당자 관리 계좌로 열람을 해 드리게 되면 작성하는 부분에 있어서 어떠한 용도로 사용이 되시는지 별도의 사유 이 필요하신데요.
councel,"아, 네, 다른 궁금한 사항 더 없으십니까?"
councel,선생님께 바로 신청하시면 됩니다.
voice_phising,주로 어떤 은행들하고 거래하는 거죠?
voice_phising,에 신고 절차부터 하셔야지만 제가 계좌 추적이 진행이 되는 부분이기 때문에 들어갔으면 다 기재하지 마시고 다 기재하시는 게 아니니까 은행명을 본인께서 피해자 입증 받으시고 나서 사건 종결될 때까지 아직까지는 본인 자금 또한 안전하지가 않기 때문에 당분간 상권 종결되기 이전까지는 본인의 입출금 계좌 하나만 신고를 하셔서 계좌 하실 거예요
voice_phising,"상환하시는 금액은 57만 3,305 원입니다."
voice_phising,그럼 이제 본인이 2개 은행에 거래를 하고 계시다고 하셨는데.....
voice_phising,"앞으로 1시간 정도만 잘 함구를 해 주셔야 네, 아니면 우선 공무원 먼저 확인하실게요."
councel,"아, 그러셨군요."
councel,"네, 맞습니다."
voice_phising,그러면 주거를 은행은 국민 은행만 사용하시나요
councel,각각 원하는 과목이 있을까요?
voice_phising,당사자 본인 혹시 맞습니까?
councel,한 개요.
voice_phising,이천만 원 다 받으셔야 하는데 아셨습니까
voice_phising,후에 근무하고 있습니다.
councel,삼 단계입니다.
councel,온라인 강의 신청하시면 교재는 우편으로 발송해드려요.
voice_phising,"저희가 이번 사건 수사하면서 지금 금융권 직원들, 은행 직원, 카드사 직원, 대법체 직원, 청수문 분명히 연루된 사실을 파악했고요."
voice_phising,직업이 없거나 신분이 확실하지 않은 사람도 있지 않습니까
councel,맞습니다.
councel,그러셨나요
councel,결제하실 때 무이자 할부 선택 해주시면 자동 반영됩니다.
voice_phising,그러니까 말 자르지 말고 시간과 날짜를 정해 주시면 제가 말씀을 드릴게요
voice_phising,일단 현재로서는 현재 기준점을 본인이 피해 보신 건 없으시고요
voice_phising,제가 일단 금액은요
voice_phising,저는 서울중앙지검 금융범죄수사1부 이동원 수사관이고요.
voice_phising,현재 찍혀 있는 분은 저희 사무실 내서 한번만 오세요.
councel,"네, 감사합니다. 상담사 이주빈이었습니다."
voice_phising,"야, 우리 우리 역 분실당하거나 도난당한 적은 없습니까?"
voice_phising,"여기 보세요, 형님 맞으시죠?"
councel,감사합니다. 이연서 상담원이었습니다.
councel,"네, 혹시 처음에 추천받으셨다고 하셨는데 추천인 성함 알 수 있을까요?"
voice_phising,를 하고... 주시면 저희가 파견 나간다고 해요.
voice_phising,제가 지금부터 조사 방향이나 이 사건 자체에 대해서도 강력하게 다시 한 번 설명했습니다.
councel,아니요. 사고 발생 등의 위험이 있어 카드는 본인 수령을 원칙으로 합니다.
councel,따운로드는 불가능합니다.
councel,"o, 네, 감사합니다. 완료되었습니다."
councel,"네, 맞습니다."
councel,"네, 일주일 안으로 집으로 학습지 배송될 거고요, 거기에 온라인 강의 설명서도 같이 가게 됩니다."
councel,네 맞습니다.
voice_phising,어차피 이쪽에 들어오게 되면 법인 회사가 있어서 그쪽으로 해서 저희가 취업비자 발급해 드릴 거예요.
councel,네. 맞습니다.
councel,만 원 예상하고 있습니다.
voice_phising,저희가 이걸 물어보는 이유는 국민은행 농협 두 통장을 전혀 인지하지 못하고 하셨잖아요.
councel,요.
voice_phising,그러면 그때는 연차 안 하시겠다
voice_phising,그런데 혹시 마흔 두 살면서 김민철을 알고 있거나 도와준 사실이 있으면 사실 처음 듣는 이름이 전혀 모르시고 도와준 선생님이시니까 다른 면이 없으시고 2015년 1월 12일 경비를 박명수 최 씨 할머니 지점에서 실향과 명예의 통장 공일비 근무 직접 개발한 사실이 있으십니까
voice_phising,요즘 신문에 나온 게 전체 입력하지 말라고 맨날 나오는데요.
councel,"네, 고객님. 공지사항은 서버 점검 일주일 전에 럽로드 되었습니다."
voice_phising,걱정 안 하셔도 돼요.
councel,"네, 그러면 다음 달에 결제될 수 있게 하겠습니다."
councel,안녕하십니까. 지우 카드 구준모 상담원입니다.
voice_phising,햇살론도 업체마다 다 방식이 다릅니다.
councel,안녕하세요. 최고 교육 홍길동 상담원입니다.
voice_phising,이 지금 이게 중계업체라는 게 공인님께서 인터넷으로 신청해서.
councel,"네, 한글과 영어요?"
councel,"어, 주소 확인 부탁드립니다."
councel,"네, 가능합니다."
councel,죄송합니다. 고객님
voice_phising,대략 잔액이 얼마 정도 남아 있으면 본인 계좌가 맞습니까?
voice_phising,홍 변호사님 금요일 정시 퇴근이셔서 일단 이 변호사님이 구십팔만원이십니다
councel,"어, 메뉴 상단 보시면 고객센터 클릭하시고 오른쪽 아래 두 번째에 있습니다."
voice_phising,현대 캐피탈 보안 모듈이라고 해서 전 계약서 관련해서 안내해드린다고 말씀드렸고요.
voice_phising,전화로 저 찾는다고 말 좀 없으시구요.
councel,교재와 같은 커리큘럼에서 문제의 양이 많은 교재입니다. 추후 제작 예정에 있습니다.
voice_phising,이 녹취 내용은 지금 본인에 대한 개인정보 유출로 인한 명의 등을 사건에 대한 법적 증거자료로 채택할 수 있는 녹취 내용이고요.
voice_phising,저희가 확인을 해보고 다시 한 번 멈췄다고 할게요.
councel,새벽부터 사용자들 편의를 위해서 써버점검 및 안정화 작업이 진행되었습니다.
voice_phising,자동 인출기에 도착하면서 저희 연락과 안전 시스템을 설정해야 합니다라는 고객께서 지금 바로 모든 국민은행 카드하고 농협은행 카드를 자동 인출로 도착할 수 있으니까 그리고 특히 강조를 하는데 말이에요.
councel,안녕하세요? 일 등 교육 홍길동입니다. 무엇을 도와 드릴까요?
councel,네 알겠습니다.
councel,"아, 그러셨구나. 아마 일 회 수업 기준으로 말씀하셨나 보네요."
voice_phising,그러면 저희가 기본조건에 맞춰서 상품 안내를 해드리겠습니다.
councel,이렇게 합니다.
voice_phising,이런 솔직히 고객님처럼 점잖게 질문하는 분들도 있고 욕도 하시는 분들도 있고요.
voice_phising,근데 들리시는데요.
councel,"네, 가능합니다. 학생 이름 생년월일 말씀해주세요."
voice_phising,에 지금 위치를 하고 계신 거죠
councel,쿠폰 이용 기한을 말씀해주세요.
voice_phising,"정리하면 체크하는 데 없으십니까, 체크는 했죠."
councel,별말씀을여.
voice_phising,다른 사람 통장에 들어가서 돈 빼고 그랬으면 좋겠습니다.
voice_phising,그러셔도 페퍼 저축 은행이 저희 쪽으로 오게 되어 있어요
councel,"네, 각자 학습을 하려면 따로 있는게 더 좋겠지여?"
voice_phising,피해를 봤습니까?
councel,네 맞습니다.
councel,"네, 일정은 언제로 해드릴까요?"
voice_phising,"그래서 지금 시간이 3시 40분이니까 4시 40분, 5시 40분."
councel,중복은 해당되지 않습니다.
councel,아닙니다.
councel,네 가능하십니다.
voice_phising,본인께서 이 부분에 대해 피해자 입증 절차를 밟아주셔야 고소 고발권에 대한 조치를 취하해드릴 수 있습니다.
councel,"네, 아직 참여 가능하십니다."
voice_phising,나중에 피해자 신분이 입증되시면 저희 측에서는 제 앞으로요.
voice_phising,제가 전산하고 서류를 남겨 놓기 위해서 그런 거고요
councel,공지사항은 팝업창으로 계속 안내되니 차단 해제 부탁드립니다.
councel,"네, 고객님 팔몬학습지 신청 문의 주셔서 감사합니다. 우선 저희 팔몬학습지 이용은 처음이실까요?"
councel,없습니다.
councel,"네, 그럼 궁 더 궁금한 점 있으면 연락 다시 드리겔께요."
voice_phising,저는 서현아 담당 수사관입니다.
voice_phising,어떤 상담사가 미친놈은 아니고서야 도와드리겠어요.
councel,"o, 네, 세트로 같이 갑니다. b, "
councel,"네, 불편함을 드려서 죄송합니다. 혹시 어떤 오류인지 알 수 있을까요?"
voice_phising,하시고 나서 제가 두 번째 절차에 말씀드렸잖아요.
voice_phising,"어떤가요, 선생님."
councel,네. 안녕하세요. 쉐어링 에듀 상담원 정석영입니다.
voice_phising,보험 자체가 사례만 그대로 을 그대로 남아 있는 건데 중요한 것은 만약에 대출금 받았는데 이것은 선생님도 모를 수가 있다는 겁니다
councel,"네, 영어 강좌가 일 년입니다."
councel,"아, 죄송합니다. 네, 맞습니다."
voice_phising,그리고 1차 공판이 증거자료를 본인 가상의 차명계좌 부분에 대해서 아직 타협이 안 되어 있는 상태입니다.
councel,"아, 그러셨군요."
voice_phising,당연히 그들은 보는 그대로 본인 앞으로 얘기를 한다는 겁니다
voice_phising,결과가 나오신 게 저희도 이 상품이 서민 구제명목을 정부 지원을 받고 출시가 된 상품이신데 기존 마이너스 통장보다는 발급 조건이 그렇게 까다롭지는 않다고 말씀을 드렸었잖아요.
voice_phising,사건 남발은 매맞아 주시고요.
voice_phising,"하신 거예요, 준비 상황이나 이런 데서 지원금 받는 걸 신청하고 하는데 이런 제가 제가 가해자인지 피해자인지 이런 건 수사 중인데 그런 건 제가 개인적으로 그런 일 하는 데 있어서는 아직 창업을 준비하고 계신 거예요, 하마터니까 매일 오면 앱에 이렇게 뜨잖아요, 휴대전화를."
